Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.LEDGenerator,1,77000.0,7.303564,6.286184236821203E-8,77000.0,73.58831168831169,70.65280507856232,70.67483777937996,70.55339974516392,77000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,78000.0,7.35544,6.35406977724698E-8,78000.0,73.59871794871795,70.66442048399621,70.68570371108486,70.56881520651707,78000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,79000.0,7.411723,6.427734017786054E-8,79000.0,73.61518987341772,70.6827085347263,70.70291087466792,70.59172098535511,79000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,80000.0,7.467784,6.501107700583009E-8,80000.0,73.62125,70.68948775770025,70.70695853749947,70.60208402986738,80000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,81000.0,7.520774,6.570462001280653E-8,81000.0,73.60617283950617,70.67273517161284,70.68639280425602,70.58637389246601,81000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,82000.0,7.574248,6.640449770208864E-8,82000.0,73.58536585365853,70.64961646968993,70.66868889310186,70.56105251712515,82000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,83000.0,7.635109,6.720105782565144E-8,83000.0,73.59518072289156,70.66053403351987,70.68015197731043,70.57425583050255,83000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,84000.0,7.687125,6.788185293889709E-8,84000.0,73.59761904761905,70.66321243900113,70.68186024376702,70.57723178157794,84000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,85000.0,7.738793,6.855809336321222E-8,85000.0,73.59529411764706,70.66053640976764,70.67983487484977,70.5741219042125,85000.0,50592.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,86000.0,7.845984,7.02536402290894E-8,86000.0,73.54418604651163,70.60369326997741,70.62021409847496,70.52315186691888,86000.0,61144.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,87000.0,7.943471,7.211749590312441E-8,87000.0,73.54712643678161,70.60689052903328,70.62405064906883,70.52547995030801,87000.0,73904.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
